date,_id,lat,lng,place_name,place_county,place_type,text
Wed Sep 30 07:58:13 +0000 2020,1311213750125510000,51.3776,0.11042,Bromley,London,city,"""Dried marrowfat peas x1"" in #Orpington #UnitedKingdom https://t.co/25yVviKcAY #foodwaste #free"
Wed Sep 30 07:57:59 +0000 2020,1311213687827550000,51.5109,0.03286,Newham,London,city,"""Tiger Bloomer 400g by TESCO "" in #London #UnitedKingdom https://t.co/ZSrPEQAutr #foodwaste #free"
Wed Sep 30 07:57:58 +0000 2020,1311213687261320000,51.5109,0.03286,Newham,London,city,"""Tiger Bloomer 400g by TESCO "" in #London #UnitedKingdom https://t.co/blXirIUVVb #foodwaste #free"
Wed Sep 30 07:57:42 +0000 2020,1311213619972010000,51.3776,0.11042,Bromley,London,city,"""Fine beans "" in #Orpington #UnitedKingdom https://t.co/E7u4Q34IH7 #foodwaste #free"
Wed Sep 30 07:57:32 +0000 2020,1311213574703010000,51.3776,0.11042,Bromley,London,city,"""Olives and peppers"" in #Orpington #UnitedKingdom https://t.co/5xXECWrjZS #foodwaste #free"
Wed Sep 30 07:57:01 +0000 2020,1311213446357230000,51.3776,0.11042,Bromley,London,city,"""Small white seeded loaf "" in #Orpington #UnitedKingdom https://t.co/5ZScGxvwe7 #foodwaste #free"
Wed Sep 30 07:56:16 +0000 2020,1311213256300690000,51.3776,0.11042,Bromley,London,city,"""Small white bloomer "" in #Orpington #UnitedKingdom https://t.co/06gz5hLyEE #foodwaste #free"
Wed Sep 30 07:55:35 +0000 2020,1311213087484240000,51.3776,0.11042,Bromley,London,city,"""Iceberg lettuce x3"" in #Orpington #UnitedKingdom https://t.co/FWmRSTc9Lx #foodwaste #free"
Wed Sep 30 07:55:09 +0000 2020,1311212978436530000,51.3776,0.11042,Bromley,London,city,"""Coriander x6"" in #Orpington #UnitedKingdom https://t.co/aRcY0FZDHO #foodwaste #free"
Wed Sep 30 07:52:41 +0000 2020,1311212358094800000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys granola slices bbe 29 sept"" in #York #UnitedKingdom https://t.co/ffALjoLnDC #zerowaste #free"
Wed Sep 30 07:49:56 +0000 2020,1311211663304070000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Mixed Pastries from Tesco "" in #Reading #UnitedKingdom https://t.co/I7eZeXItlU #foodwaste #free"
Wed Sep 30 07:49:21 +0000 2020,1311211518852290000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys brown bakery items"" in #York #UnitedKingdom https://t.co/vmqGqidAUC #foodwaste #free"
Wed Sep 30 07:48:37 +0000 2020,1311211331807310000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Warburtons Sliced Soft White Rolls 6pk from T..."" in #Reading #UnitedKingdom https://t.co/bnTA6rMLub #foodwaste #free"
Wed Sep 30 07:48:36 +0000 2020,1311211326795060000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Warburtons Sliced Soft White Rolls 6pk from T..."" in #Reading #UnitedKingdom https://t.co/XGZDDNBpyW #foodwaste #free"
Wed Sep 30 07:48:19 +0000 2020,1311211258125970000,51.447543,-0.977483,Coley,Reading,suburb,"""Oreo doughnuts "" in #Reading #UnitedKingdom https://t.co/BPjktMkozk #foodwaste #free"
Wed Sep 30 07:47:22 +0000 2020,1311211019864340000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys Vienna rolls 3 x 4pack please say how..."" in #York #UnitedKingdom https://t.co/2RdRxrFpNP #foodwaste #free"
Wed Sep 30 07:46:53 +0000 2020,1311210896212070000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/68ppVRJGlT #foodwaste #free"
Wed Sep 30 07:46:52 +0000 2020,1311210891803860000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/kRiXZksZsn #foodwaste #free"
Wed Sep 30 07:46:38 +0000 2020,1311210835352710000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/J8XKmXsCiI #foodwaste #free"
Wed Sep 30 07:46:38 +0000 2020,1311210833754710000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/IJkn8SR8Un #foodwaste #free"
Wed Sep 30 07:46:30 +0000 2020,1311210799617260000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/0pHkBs88Wi #foodwaste #free"
Wed Sep 30 07:46:18 +0000 2020,1311210749231010000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/gWOqQJae46 #foodwaste #free"
Wed Sep 30 07:45:18 +0000 2020,1311210497728040000,51.894912,-0.43315,Bury Park,Luton,suburb,"""Bananas"" in #Luton #UnitedKingdom https://t.co/JvC3aUOJZA #foodwaste #free"
Wed Sep 30 07:45:00 +0000 2020,1311210423102870000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Tiger Baton"" in #Reading #UnitedKingdom https://t.co/5NBkaCpGIA #foodwaste #free"
Wed Sep 30 07:45:00 +0000 2020,1311210423086130000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys seeded bakery items "" in #York #UnitedKingdom https://t.co/t1FN50Cjsq #foodwaste #free"
Wed Sep 30 07:44:24 +0000 2020,1311210270388360000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys scotch morning rolls bbe 30 sept"" in #York #UnitedKingdom https://t.co/FH1fn5evr4 #foodwaste #free"
Wed Sep 30 07:43:45 +0000 2020,1311210108806990000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Corn Bread "" in #Reading #UnitedKingdom https://t.co/7jPnqgqgb9 #foodwaste #free"
Wed Sep 30 07:43:33 +0000 2020,1311210059423240000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Corn Bread "" in #Reading #UnitedKingdom https://t.co/yVI2O94Jlt #foodwaste #free"
Wed Sep 30 07:43:30 +0000 2020,1311210046131520000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Corn Bread "" in #Reading #UnitedKingdom https://t.co/DIVFhEVaWz #foodwaste #free"
Wed Sep 30 07:43:30 +0000 2020,1311210045229670000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Corn Bread "" in #Reading #UnitedKingdom https://t.co/kST8uw1BSq #foodwaste #free"
Wed Sep 30 07:43:10 +0000 2020,1311209962559940000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys giraffe bloomer x 2"" in #York #UnitedKingdom https://t.co/MoYaTBzZrD #foodwaste #free"
Wed Sep 30 07:42:13 +0000 2020,1311209721161040000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Large Wholemeal Baps 4pk"" in #Reading #UnitedKingdom https://t.co/twk2D0eBLE #foodwaste #free"
Wed Sep 30 07:42:06 +0000 2020,1311209694455890000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Large Wholemeal Baps 4pk"" in #Reading #UnitedKingdom https://t.co/bSGKfEnlfD #foodwaste #free"
Wed Sep 30 07:42:06 +0000 2020,1311209693159850000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Large Wholemeal Baps 4pk"" in #Reading #UnitedKingdom https://t.co/EPMN8S1SlQ #foodwaste #free"
Wed Sep 30 07:41:55 +0000 2020,1311209645101420000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Large Wholemeal Baps 4pk"" in #Reading #UnitedKingdom https://t.co/NQaIVkNVPN #foodwaste #free"
Wed Sep 30 07:41:47 +0000 2020,1311209613845510000,51.4355,-1.080908,Theale,West Berkshire,suburb,"""Tesco Large Wholemeal Baps 4pk"" in #Reading #UnitedKingdom https://t.co/s2jKXTWQbp #foodwaste #free"
Wed Sep 30 07:41:32 +0000 2020,1311209552105350000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys baguette"" in #York #UnitedKingdom https://t.co/PbrrpKOdLS #foodwaste #free"
Wed Sep 30 07:41:05 +0000 2020,1311209435612810000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""Dried mango (please say how many)"" in #WalthamAbbey #UnitedKingdom https://t.co/7BKMdGxaIW #foodwaste #free"
Wed Sep 30 07:40:50 +0000 2020,1311209372396200000,53.9601,-1.13498,Beckfield,York,suburb,"""Sainsburys giraffe baguettes x 2"" in #York #UnitedKingdom https://t.co/glyav8EE3D #foodwaste #free"
Wed Sep 30 07:39:57 +0000 2020,1311209153545870000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""Roasted mixed nuts ( please say how many)"" in #WalthamAbbey #UnitedKingdom https://t.co/iXJU48qjLA #foodwaste #free"
Wed Sep 30 07:39:07 +0000 2020,1311208942249350000,51.5424,0.01633,Newham,London,city,"""Ikea Visdalen Double wardrobe"" in #London #UnitedKingdom https://t.co/H75OvPAbXW #zerowaste #free"
Wed Sep 30 07:38:56 +0000 2020,1311208897898780000,53.4817,-2.05631,Tameside,Greater Manchester,city,"""Eggs"" in #Stalybridge #UnitedKingdom https://t.co/30EcDMJcDA #foodwaste #free"
Wed Sep 30 07:38:12 +0000 2020,1311208713081050000,51.5109,0.03286,Newham,London,city,"""Vegetable soup by HEINZ "" in #London #UnitedKingdom https://t.co/mSuEII46vh #foodwaste #free"
Wed Sep 30 07:38:12 +0000 2020,1311208712644820000,52.689736,1.214632,Broadland,Norfolk,city,"""Babyleaf"" in #Norwich #UnitedKingdom https://t.co/hBuuU25dv4 #foodwaste #free"
Wed Sep 30 07:36:42 +0000 2020,1311208334389920000,51.525476,-0.198201,City of Westminster,,city,"""Cow &amp; Gate little bowls"" in #London #UnitedKingdom https://t.co/EkdwWFigUK #foodwaste #free"
Wed Sep 30 07:36:18 +0000 2020,1311208231444900000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/L0PbtfT8wE #foodwaste #free"
Wed Sep 30 07:36:17 +0000 2020,1311208230148880000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/zasbUVnikN #foodwaste #free"
Wed Sep 30 07:35:29 +0000 2020,1311208029283650000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 savoury pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/U5XZjN8aLt #foodwaste #free"
Wed Sep 30 07:35:28 +0000 2020,1311208022681810000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 savoury pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/BBUJVvQnDr #foodwaste #free"
Wed Sep 30 07:35:22 +0000 2020,1311207999504110000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 savoury pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/ELix8ehwLQ #foodwaste #free"
Wed Sep 30 07:35:14 +0000 2020,1311207963433080000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 savoury pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/gdTlAVcI5j #foodwaste #free"
Wed Sep 30 07:35:13 +0000 2020,1311207961407170000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 savoury pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/1fKQkHXUdC #foodwaste #free"
Wed Sep 30 07:34:30 +0000 2020,1311207778891990000,51.4733,-0.21235,Hammersmith and Fulham,London,city,"""Spices"" in #London #UnitedKingdom https://t.co/oR3w3wmDg6 #foodwaste #free"
Wed Sep 30 07:34:18 +0000 2020,1311207728614990000,51.491831,-0.195856,Royal Borough of Kensington and Chelsea,,city,"""Potatos "" in #London #UnitedKingdom https://t.co/3xL5YD5upS #foodwaste #free"
Wed Sep 30 07:34:09 +0000 2020,1311207694108430000,51.5109,0.03286,Newham,London,city,"""Rocket &amp; Babyleaf salad by TESCO "" in #London #UnitedKingdom https://t.co/sVmpeXons0 #foodwaste #free"
Wed Sep 30 07:33:40 +0000 2020,1311207569504030000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/aFCmMtGsFJ #foodwaste #free"
Wed Sep 30 07:33:02 +0000 2020,1311207412511030000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/R0EKZ6dSPT #foodwaste #free"
Wed Sep 30 07:33:02 +0000 2020,1311207412204960000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""2 pastries"" in #WalthamAbbey #UnitedKingdom https://t.co/jn7pegPnc8 #foodwaste #free"
Wed Sep 30 07:32:53 +0000 2020,1311207374326240000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/cpdP99C6rZ #foodwaste #free"
Wed Sep 30 07:32:26 +0000 2020,1311207258878080000,51.491831,-0.195856,Royal Borough of Kensington and Chelsea,,city,"""White baton"" in #London #UnitedKingdom https://t.co/QxshY6glbi #foodwaste #free"
Wed Sep 30 07:31:53 +0000 2020,1311207119623020000,51.491831,-0.195856,Royal Borough of Kensington and Chelsea,,city,"""Tiger baton"" in #London #UnitedKingdom https://t.co/UTUFCwYZYf #foodwaste #free"
Wed Sep 30 07:31:35 +0000 2020,1311207047913000000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""Loose cake"" in #WalthamAbbey #UnitedKingdom https://t.co/1vNkyRwDY1 #foodwaste #free"
Wed Sep 30 07:31:29 +0000 2020,1311207019408480000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""Loose cake"" in #WalthamAbbey #UnitedKingdom https://t.co/oMtHssAf3q #foodwaste #free"
Wed Sep 30 07:30:50 +0000 2020,1311206857252450000,51.5109,0.03286,Newham,London,city,"""Pineapple by TESCO "" in #London #UnitedKingdom https://t.co/5rykyDbUIt #foodwaste #free"
Wed Sep 30 07:30:39 +0000 2020,1311206810477620000,51.491831,-0.195856,Royal Borough of Kensington and Chelsea,,city,"""Pastries (with allergen information included) "" in #London #UnitedKingdom https://t.co/BuI62janYt #foodwaste #free"
Wed Sep 30 07:29:58 +0000 2020,1311206638599180000,51.477,-0.36072,Hounslow,London,city,"""Tortilla boats "" in #Hounslow #UnitedKingdom https://t.co/tICUhb7LD1 #foodwaste #free"
Wed Sep 30 07:29:41 +0000 2020,1311206569489690000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/IGtz8ftMPh #foodwaste #free"
Wed Sep 30 07:29:27 +0000 2020,1311206507183330000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/imJxdr3oiS #foodwaste #free"
Wed Sep 30 07:29:17 +0000 2020,1311206467744210000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/KdJg5LlUfa #foodwaste #free"
Wed Sep 30 07:29:09 +0000 2020,1311206433141250000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/WNARJ4hb0I #foodwaste #free"
Wed Sep 30 07:29:02 +0000 2020,1311206403193870000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/Bv4MSpuXWZ #foodwaste #free"
Wed Sep 30 07:29:01 +0000 2020,1311206402141100000,51.477,-0.36072,Hounslow,London,city,"""Bagels  "" in #Hounslow #UnitedKingdom https://t.co/4bMmEZzUY7 #foodwaste #free"
Wed Sep 30 07:28:53 +0000 2020,1311206365130620000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco 6× Free Range eggs"" in #Woking #UnitedKingdom https://t.co/PyhO6ieGud #foodwaste #free"
Wed Sep 30 07:28:53 +0000 2020,1311206365126440000,51.5109,0.03286,Newham,London,city,"""Mango by TESCO "" in #London #UnitedKingdom https://t.co/H77v9rn2AV #foodwaste #free"
Wed Sep 30 07:28:30 +0000 2020,1311206268791660000,51.477,-0.36072,Hounslow,London,city,"""Warburtons white rolls  "" in #Hounslow #UnitedKingdom https://t.co/TTeStiSBCd #foodwaste #free"
Wed Sep 30 07:28:10 +0000 2020,1311206187178900000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""Almonds"" in #WalthamAbbey #UnitedKingdom https://t.co/0QVHfAqOIx #foodwaste #free"
Wed Sep 30 07:28:02 +0000 2020,1311206151812510000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""Almonds"" in #WalthamAbbey #UnitedKingdom https://t.co/FDYbM9SetZ #foodwaste #free"
Wed Sep 30 07:28:00 +0000 2020,1311206143331640000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""Almonds"" in #WalthamAbbey #UnitedKingdom https://t.co/aw6Ma1tDN5 #foodwaste #free"
Wed Sep 30 07:27:47 +0000 2020,1311206091045440000,51.5109,0.03286,Newham,London,city,"""Melon &amp; Grapes by Tesco "" in #London #UnitedKingdom https://t.co/vItcu91oOq #foodwaste #free"
Wed Sep 30 07:27:47 +0000 2020,1311206090206520000,51.477,-0.36072,Hounslow,London,city,"""Warburtons rolls  "" in #Hounslow #UnitedKingdom https://t.co/RZKHDVh3QV #foodwaste #free"
Wed Sep 30 07:27:47 +0000 2020,1311206090030360000,51.5109,0.03286,Newham,London,city,"""Melon &amp; Grapes by Tesco "" in #London #UnitedKingdom https://t.co/hub7XrexjL #foodwaste #free"
Wed Sep 30 07:27:47 +0000 2020,1311206089480910000,51.5109,0.03286,Newham,London,city,"""Melon &amp; Grapes by Tesco "" in #London #UnitedKingdom https://t.co/A8eqFFkm5x #foodwaste #free"
Wed Sep 30 07:25:54 +0000 2020,1311205613796360000,51.5109,0.03286,Newham,London,city,"""Melon, Plum &amp; Raspberries by TESCO "" in #London #UnitedKingdom https://t.co/qxmiehD98C #foodwaste #free"
Wed Sep 30 07:25:53 +0000 2020,1311205613263900000,51.5109,0.03286,Newham,London,city,"""Melon, Plum &amp; Raspberries by TESCO "" in #London #UnitedKingdom https://t.co/hYsasF4lJ4 #foodwaste #free"
Wed Sep 30 07:25:38 +0000 2020,1311205549485290000,51.5109,0.03286,Newham,London,city,"""Melon, Plum &amp; Raspberries by TESCO "" in #London #UnitedKingdom https://t.co/kj1IdlF1UM #foodwaste #free"
Wed Sep 30 07:22:53 +0000 2020,1311204855931900000,51.4736,0.32466,South Stifford,Thurrock,suburb,"""Sweet corn cobettes"" in #Grays #UnitedKingdom https://t.co/Nmo7K7voNE #foodwaste #free"
Wed Sep 30 07:22:52 +0000 2020,1311204850768770000,51.4736,0.32466,South Stifford,Thurrock,suburb,"""Sweet corn cobettes"" in #Grays #UnitedKingdom https://t.co/1Bl5g1Aap1 #foodwaste #free"
Wed Sep 30 07:22:42 +0000 2020,1311204810604120000,51.4736,0.32466,South Stifford,Thurrock,suburb,"""Sweet corn cobettes"" in #Grays #UnitedKingdom https://t.co/2AqFgtqPuS #foodwaste #free"
Wed Sep 30 07:22:33 +0000 2020,1311204774579260000,51.4736,0.32466,South Stifford,Thurrock,suburb,"""Sweet corn cobettes"" in #Grays #UnitedKingdom https://t.co/BexPx2RGzM #foodwaste #free"
Wed Sep 30 07:22:22 +0000 2020,1311204727091320000,51.4736,0.32466,South Stifford,Thurrock,suburb,"""Sweet corn cobettes"" in #Grays #UnitedKingdom https://t.co/vWFLl4bvZw #foodwaste #free"
Wed Sep 30 07:22:19 +0000 2020,1311204714839760000,51.203041,0.279881,Tonbridge and Malling,Kent,city,"""Kids toy (1-5 yrs) "" in #Tonbridge #UnitedKingdom https://t.co/08sWKBETz8 #zerowaste #free"
Wed Sep 30 07:22:17 +0000 2020,1311204707390590000,51.4736,0.32466,South Stifford,Thurrock,suburb,"""Sweet corn cobettes"" in #Grays #UnitedKingdom https://t.co/W26jAcWlDa #foodwaste #free"
Wed Sep 30 07:20:57 +0000 2020,1311204369040370000,51.477,-0.36072,Hounslow,London,city,""" pancakes 🥞 "" in #Hounslow #UnitedKingdom https://t.co/WOzP48FJ3c #foodwaste #free"
Wed Sep 30 07:20:14 +0000 2020,1311204188530130000,51.477,-0.36072,Hounslow,London,city,"""Baby spinach "" in #Hounslow #UnitedKingdom https://t.co/ekHNgQ0cKZ #foodwaste #free"
Wed Sep 30 07:19:30 +0000 2020,1311204005083780000,51.3201,-0.61133,Woking,Surrey,town,"""Tesco  2×Panini"" in #Woking #UnitedKingdom https://t.co/Jwr6jeRhNH #foodwaste #free"
Wed Sep 30 07:18:57 +0000 2020,1311203867711940000,51.477,-0.36072,Hounslow,London,city,"""Bananas 🍌 5"" in #Hounslow #UnitedKingdom https://t.co/LaQmyUvcWZ #foodwaste #free"
Wed Sep 30 07:15:22 +0000 2020,1311202966632770000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""8 mini white tortillas"" in #WalthamAbbey #UnitedKingdom https://t.co/wHnBRCx2v3 #foodwaste #free"
Wed Sep 30 07:15:18 +0000 2020,1311202949922730000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""8 mini white tortillas"" in #WalthamAbbey #UnitedKingdom https://t.co/mEuwafwNLZ #foodwaste #free"
Wed Sep 30 07:15:18 +0000 2020,1311202948572160000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""8 mini white tortillas"" in #WalthamAbbey #UnitedKingdom https://t.co/0oijLTSdQ2 #foodwaste #free"
Wed Sep 30 07:15:08 +0000 2020,1311202907203790000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""8 mini white tortillas"" in #WalthamAbbey #UnitedKingdom https://t.co/cIth9u8GAK #foodwaste #free"
Wed Sep 30 07:15:04 +0000 2020,1311202889390490000,51.6857,-0.01522,Cheshunt,Hertfordshire,suburb,"""8 mini white tortillas"" in #WalthamAbbey #UnitedKingdom https://t.co/gwKvCBviU4 #foodwaste #free"
Wed Sep 30 07:14:39 +0000 2020,1311202783186620000,51.6195,-0.00054,Waltham Forest,London,city,"""Bread "" in #London #UnitedKingdom https://t.co/edNcw9qRph #foodwaste #free"
Wed Sep 30 07:14:27 +0000 2020,1311202733257640000,51.6195,-0.00054,Waltham Forest,London,city,"""Bread "" in #London #UnitedKingdom https://t.co/fUZt5tlGa1 #foodwaste #free"
Wed Sep 30 07:13:43 +0000 2020,1311202548771170000,51.6984,-0.20381,Hertsmere,Hertfordshire,city,"""Bread"" in #PottersBar #UnitedKingdom https://t.co/ohsZ3OeB10 #foodwaste #free"
Wed Sep 30 07:13:42 +0000 2020,1311202544933370000,51.6195,-0.00054,Waltham Forest,London,city,"""Bread "" in #London #UnitedKingdom https://t.co/r78JqZdYG2 #foodwaste #free"
